,cid
80244,1868230
80245,42687522
80246,53057566
80247,1252554
80248,747869
80249,87053007
80250,2797
80251,1471834
80252,124043122
80253,2466305
80254,131702240
80255,46377898
80256,4065354
80257,51526152
80258,935672
80259,2985490
80260,53195871
80261,45887146
80262,72547474
80263,620971
80264,45866869
80265,555154
80266,16356577
80267,151289
80268,110097424
80269,46976313
80270,22303122
80271,72710839
80272,7992430
80273,19616944
80274,11001318
80275,136801463
80276,5703780
80277,5823342
80278,2743090
80279,6620038
80280,3090125
80281,629871
80282,2826012
80283,75474928
80284,17481524
80285,39413313
80286,7840168
80287,53175938
80288,2960570
80289,110262920
80290,110082980
80291,3600013
80292,66836031
80293,16619766
80294,1486980
80295,53158929
80296,132779249
80297,22267137
80298,2812423
80299,71851883
80300,5300007
80301,42687275
80302,775572
80303,72058845
80304,2108560
80305,2155716
80306,127251511
80307,3418820
80308,16319907
80309,47019640
80310,4968834
80311,132334507
80312,1483866
80313,78766467
80314,43616391
80315,156611692
80316,3712722
80317,124051312
80318,2839717
80319,644423
80320,1241310
80321,970607
80322,5238673
80323,110780063
80324,90621861
80325,705847
80326,51175473
80327,1104386
80328,3455145
80329,3669736
80330,92634501
80331,92127748
80332,42687094
80333,135658926
80334,2224636
80335,124069934
80336,90585451
80337,831433
80338,17473183
80339,45597834
80340,44821546
80341,72838220
80342,3237892
80343,122567382
80344,2741285
80345,122277908
80346,17560440
80347,766793
80348,45588805
80349,2873609
80350,986301
80351,996059
80352,72018186
80353,1242705
80354,30806942
80355,135445044
80356,135471985
80357,4903450
80358,92409
80359,16654512
80360,2963125
80361,43957084
80362,16012007
80363,711698
80364,7222428
80365,704357
80366,3078422
80367,132765492
80368,53109837
80369,124211920
80370,91810026
80371,121499983
80372,3158610
80373,2802637
80374,5398846
80375,124062408
80376,16308178
80377,3112767
80378,27938250
80379,16355142
80380,45558536
80381,16193876
80382,12372835
80383,110142132
80384,46249358
80385,25354220
80386,132777866
80387,118764967
80388,2821491
80389,972473
80390,17542912
80391,53192241
80392,3136749
80393,122261920
80394,1204449
80395,50956856
80396,72932656
80397,63062
80398,9453447
80399,92630947
80400,110101324
80401,694476
80402,131703878
80403,91908198
80404,16867314
80405,2307996
80406,46360544
80407,122161373
80408,53198892
80409,972069
80410,126851667
80411,4782434
80412,46974968
80413,1906589
80414,73147297
80415,310
80416,110132233
80417,46287913
80418,2066144
80419,92421831
80420,829783
80421,126851376
80422,5011662
80423,53533380
80424,1149678
80425,71271629
80426,20892614
80427,20861702
80428,53079627
80429,46970592
80430,1147638
80431,2770922
80432,17095615
80433,46978486
80434,250644
80435,17541016
80436,9329231
80437,45281739
80438,47090354
80439,66510000
80440,3237615
80441,124210480
80442,788085
80443,4790569
80444,20928763
80445,612052
80446,6464916
80447,45197135
80448,2997777
80449,4576754
80450,2821219
80451,714699
80452,53080431
80453,655114
80454,24563697
80455,155983871
80456,9226382
80457,72862498
80458,124214073
80459,1215036
80460,58
80461,27532851
80462,75476233
80463,121169
80464,5344993
80465,44663699
80466,22494956
80467,10457
80468,17409943
80469,4968441
80470,16032963
80471,2743357
80472,78084229
80473,53180669
80474,2805432
80475,135955584
80476,46093212
80477,653841
80478,16025997
80479,110212187
80480,119104481
80481,42945206
80482,115600566
80483,2780809
80484,1273457
80485,1112347
80486,20935817
80487,2843336
80488,321719
80489,847027
80490,9505312
80491,17592379
80492,135416587
80493,1980003
80494,71938413
80495,44823844
80496,17449355
80497,16188846
80498,110267688
80499,709340
80500,5304001
80501,70725178
80502,90157166
80503,53619345
80504,2815324
80505,2348480
80506,3998
80507,65077
80508,6470681
80509,228477
80510,26248
80511,9268284
80512,22578778
80513,2247630
80514,53521873
80515,44547009
80516,110254632
80517,45872466
80518,71986182
80519,9334158
80520,4442363
80521,16488525
80522,5302933
80523,92091321
80524,121152222
80525,53058304
80526,653901
80527,5321065
80528,4795542
80529,16018591
80530,53157338
80531,16024356
80532,4875581
80533,131909003
80534,7693081
80535,29470364
80536,3258
80537,1122041
80538,20892715
80539,5193986
80540,2055856
80541,42095678
80542,974361
80543,1146267
80544,5147136
80545,750994
80546,7190888
80547,46278087
80548,72039547
80549,17349707
80550,24213761
80551,42585952
80552,2797445
80553,57664406
80554,118362864
80555,111443525
80556,2914924
80557,53001335
80558,1233501
80559,71926901
80560,129570105
80561,119104036
80562,2727682
80563,121020397
80564,1933398
80565,3131860
80566,2824662
80567,45493905
80568,122272505
80569,22548715
80570,132334510
80571,4106447
80572,7058062
80573,39830744
80574,131933325
80575,950565
80576,72005195
80577,84596187
80578,124073662
80579,176933
80580,48180542
80581,5061
80582,127248356
80583,56649300
80584,2888346
80585,86782885
80586,121511260
80587,2726030
80588,3147019
80589,30944363
80590,1214268
80591,1245589
80592,50778062
80593,8057475
80594,156605655
80595,91906764
80596,22423283
80597,41783839
80598,121156369
80599,1471936
80600,839116
80601,53103984
80602,3929
80603,2729933
80604,14681584
80605,2839131
80606,16235446
80607,3324655
80608,110264652
80609,53008873
80610,64184
80611,20940376
80612,5280961
80613,42943746
80614,135629338
80615,668918
80616,1282936
80617,665869
80618,71687226
80619,16002980
80620,16489344
80621,126851233
80622,47091631
80623,84600911
80624,16347042
80625,730698
80626,666688
80627,9883933
80628,9362310
80629,4790366
80630,155539297
80631,92429340
80632,92082846
80633,45035501
80634,27375842
80635,2079789
80636,53118014
80637,46388119
80638,2563
80639,119101911
80640,16933396
80641,53084674
80642,2733
80643,1313557
80644,29719543
80645,16367268
80646,715871
80647,3406833
80648,1486593
80649,893782
80650,6323682
80651,646131
80652,18095485
80653,127246335
80654,127250099
80655,20107266
80656,53149262
80657,3243844
80658,661666
80659,70736314
80660,53230697
80661,121137680
80662,20887764
80663,110253037
80664,2957982
80665,30547853
80666,53149986
80667,3810758
80668,735993
80669,110166924
80670,1085128
80671,666851
80672,20960345
80673,110271310
80674,42285788
80675,646855
80676,5471129
80677,2686815
80678,616008
80679,3242983
80680,45855279
80681,62098
80682,9296644
80683,25460333
80684,45213410
80685,156609992
80686,51038269
80687,728593
80688,25285236
80689,5309776
80690,53134991
80691,3307957
80692,110267616
80693,129617292
80694,1046105
80695,124039918
80696,53052420
80697,1085631
80698,118790471
80699,7687125
80700,4295188
80701,124074464
80702,46286486
80703,21564
80704,73134415
80705,110201762
80706,127249892
80707,2547566
80708,700674
80709,847764
80710,16672322
80711,110112773
80712,47000189
80713,45894327
80714,91916884
80715,906996
80716,746299
80717,122246387
80718,33537911
80719,973320
80720,257308
80721,121497048
80722,2429793
80723,1855164
80724,7245410
80725,92606945
80726,50951672
80727,75469244
80728,91909836
80729,4913618
80730,45978715
80731,4912857
80732,119828
80733,46297851
80734,126929332
80735,2917025
80736,777857
80737,75385291
80738,17546455
80739,17222
80740,124047814
80741,6615967
80742,5068155
80743,808166
80744,168314956
80745,45588134
80746,25335156
80747,45904270
80748,127245605
80749,4383648
80750,17488820
80751,124038491
80752,110098301
80753,567915
80754,3917723
80755,2321000
80756,49230751
80757,46389618
80758,53007047
80759,3157246
80760,127265524
80761,1731784
80762,110128981
80763,43547037
80764,16415784
80765,2972
80766,4622321
80767,42270485
80768,823245
80769,124045688
80770,125005531
80771,75393780
80772,23740663
80773,124042643
80774,121495985
80775,50801829
80776,1326488
80777,6914692
80778,95846800
80779,135460136
80780,1505268
80781,1150854
80782,16812302
80783,4277151
80784,2946367
80785,3671062
80786,46344751
80787,16453831
80788,23613286
80789,1100807
80790,1218688
80791,2971005
80792,1303238
80793,3163523
80794,3900479
80795,119101252
80796,121501730
80797,8270223
80798,44822851
80799,268977
80800,132450838
80801,970561
80802,20960455
80803,6433092
80804,72884242
80805,3848583
80806,2795148
80807,2801822
80808,13263397
80809,110262552
80810,8006326
80811,2847476
80812,3319049
80813,1378330
80814,46964456
80815,3696698
80816,1191455
80817,110110618
80818,131702575
80819,8140645
80820,42941119
80821,3124630
80822,83278422
80823,2879000
80824,119074212
80825,44824262
80826,117770409
80827,715902
80828,94240
80829,121019236
80830,16016971
80831,131919899
80832,2713371
80833,41206
80834,21367301
80835,75470114
80836,42016380
80837,712202
80838,119073933
80839,45810838
80840,71917395
80841,6497507
80842,53104100
80843,2053017
80844,677068
80845,37912428
80846,28246580
80847,2352737
80848,135799558
80849,17489415
80850,3671157
80851,3244876
80852,613160
80853,25067270
80854,17588858
80855,16195465
80856,122558068
80857,4778237
80858,35133105
80859,129507788
80860,46321922
80861,762774
80862,27638170
80863,5187018
80864,110107824
80865,110094033
80866,16029202
80867,45249743
80868,3537855
80869,121022911
80870,1296542
80871,124067061
80872,54343497
80873,20997452
80874,35723459
80875,15995194
80876,2355373
80877,4912826
80878,2823386
80879,6470411
80880,20892886
80881,1126462
80882,122160950
80883,1067792
80884,13763
80885,45226261
80886,1124625
80887,53585516
80888,7217941
80889,603551
80890,4193123
80891,123822
80892,1355658
80893,2911404
80894,53114499
80895,45247954
80896,17410314
80897,24779474
80898,126855383
80899,72711190
80900,20931810
80901,42109946
80902,75093025
80903,23612622
80904,124039782
80905,132451536
80906,17532003
80907,730148
80908,16487558
80909,50946356
80910,3459604
80911,23607732
80912,75447833
80913,3661317
80914,803002
80915,997438
80916,133021
80917,72123882
80918,85117561
80919,136264282
80920,136727641
80921,53188621
80922,110092481
80923,50778902
80924,3230974
80925,715448
80926,20897405
80927,20869705
80928,2808034
80929,877386
80930,5297067
80931,5100070
80932,2916065
80933,121018681
80934,110259894
80935,24737321
80936,8414010
80937,623037
80938,129613887
80939,168458046
80940,5081145
80941,110223539
80942,288883
80943,2816626
80944,75471752
80945,17461696
80946,7677855
80947,2799362
80948,2108273
80949,1248181
80950,5071
80951,589858
80952,6502313
80953,91484179
80954,3387388
80955,1227876
80956,110256179
80957,31618121
80958,110262752
80959,74451118
80960,24598781
80961,3237156
80962,20882772
80963,132771676
80964,1608595
80965,774359
80966,119105120
80967,671761
80968,1509018
80969,71868262
80970,25332874
80971,16879073
80972,4839936
80973,86800871
80974,2915733
80975,91814245
80976,23613337
80977,1364911
80978,7061934
80979,121510348
80980,28882143
80981,86773605
80982,9911630
80983,124078166
80984,11836870
80985,131905494
80986,16342219
80987,1223587
80988,124206197
80989,53040401
80990,17427797
80991,3286663
80992,19616696
80993,1833299
80994,2537230
80995,110097788
80996,26411793
80997,2771981
80998,53042766
80999,11617
81000,50962840
81001,110095661
81002,24283507
81003,15993682
81004,27034040
81005,899199
81006,703770
81007,86796994
81008,1076182
81009,20918420
81010,25236008
81011,42024
81012,29155747
81013,120172493
81014,7202324
81015,71867893
81016,132060309
81017,696812
81018,45978997
81019,86783624
81020,2231249
81021,2728919
81022,2746015
81023,17378638
81024,122244707
81025,11595025
81026,17533720
81027,1189
81028,122244625
81029,11995
81030,4248068
81031,47001160
81032,75826223
81033,2398403
81034,72119934
81035,17377614
81036,84583479
81037,989332
81038,5328940
81039,137347162
81040,71503400
81041,865686
81042,90621719
81043,16256507
81044,121525390
81045,11967800
81046,5734
81047,2840271
81048,56821774
81049,4880007
81050,2973
81051,16034699
81052,47453763
81053,1016260
81054,131905730
81055,33809152
81056,16255253
81057,702854
81058,126854928
81059,16354076
81060,6502129
81061,131937921
81062,124216113
81063,196568
81064,20957808
81065,1037069
81066,119072671
81067,71875963
81068,53121053
81069,46981676
81070,1069057
81071,5218640
81072,2919976
81073,272588
81074,22581126
81075,53076925
81076,2819723
81077,119105154
81078,2707005
81079,56878626
81080,1475696
81081,110076100
81082,3651621
81083,20919352
81084,134161426
81085,122556898
81086,5288320
81087,5731671
81088,752806
81089,9267635
81090,86793644
81091,110252099
81092,121023453
81093,6611976
81094,28381099
81095,2946067
81096,16456772
81097,40723004
81098,22432898
81099,53159681
81100,72918591
81101,92565060
81102,3635124
81103,865989
81104,1245215
81105,17454147
81106,22553854
81107,132764556
81108,121193220
81109,2982930
81110,127251947
81111,8739
81112,135638519
81113,119063469
81114,2915609
81115,53035748
81116,2999871
81117,732372
81118,608187
81119,75450410
81120,2540090
81121,53105847
81122,1895861
81123,110122674
81124,101777
81125,2827359
81126,38778327
81127,1077792
81128,16762145
81129,1088996
81130,53180714
81131,1405586
81132,2882693
81133,119067244
81134,16187331
81135,91904763
81136,71913039
81137,72001850
81138,5515
81139,16022256
81140,110148933
81141,91909808
81142,47036277
81143,71576689
81144,16029988
81145,110271348
81146,72193870
81147,3242899
81148,110085378
81149,124048455
81150,4248
81151,118787105
81152,45238135
81153,122245402
81154,91888012
81155,124075124
81156,3659552
81157,124039473
81158,931873
81159,1045558
81160,2200299
81161,45865801
81162,72019532
81163,16013362
81164,36902456
81165,121192556
81166,154257
81167,49724166
81168,2948316
81169,92127369
81170,45792591
81171,15991518
81172,72890711
81173,84585145
81174,110119513
81175,4721141
81176,270480
81177,2443447
81178,124075276
81179,1169170
81180,42949534
81181,132456417
81182,17025993
81183,131941134
81184,4622793
81185,4755801
81186,239
81187,17416784
81188,2298401
81189,695115
81190,46833780
81191,45161759
81192,2997786
81193,20960524
81194,2804205
81195,124047809
81196,49161687
81197,3035
81198,4903697
81199,22431952
81200,2399155
81201,788792
81202,45824887
81203,2801648
81204,2866811
81205,110100693
81206,46979553
81207,662827
81208,17244509
81209,20925258
81210,6493576
81211,3243766
81212,2894673
81213,2111790
81214,45237393
81215,110220226
81216,71838817
81217,4721043
81218,3038517
81219,110254665
81220,4445607
81221,122262
81222,655697
81223,2725988
81224,22548357
81225,131704089
81226,46288490
81227,4087621
81228,1152902
81229,45880398
81230,5297
81231,4051075
81232,2649355
81233,3940482
81234,3774519
81235,11482594
81236,72895630
81237,46921561
81238,172
81239,32824256
81240,838
81241,4866774
81242,1017915
81243,3089483
81244,1245270
81245,17405461
81246,91628249
81247,122245818
81248,17472272
81249,3717023
81250,20105533
81251,122563063
81252,121018642
81253,3096034
81254,7517202
81255,901331
81256,118773178
81257,1844096
81258,3473123
81259,110131534
81260,5303244
81261,17558472
81262,756360
81263,4986490
81264,1362843
81265,1221711
81266,41998709
81267,122531750
81268,16861734
81269,20960908
81270,4006419
81271,26339657
81272,1127439
81273,46290291
81274,45496912
81275,71448349
81276,135590302
81277,3114032
81278,71926902
81279,4967182
81280,86803905
81281,16487621
81282,16337741
81283,700630
81284,3697317
81285,795372
81286,43028687
81287,119068948
81288,17088014
81289,124075511
81290,40175327
81291,17416678
81292,17557960
81293,16028949
81294,805501
81295,718387
81296,738302
81297,1255139
81298,40008545
81299,71915431
